0.0	-10.0	0.0	5.0	3.0	3.0
0.0	-10.0	5.0	0.0	3.0	3.0
0.0	-10.0	5.0	5.0	1.0	3.0
0.0	-10.0	5.0	5.0	3.0	1.0
0.0	-10.0	5.0	5.0	3.0	3.0
0.0	-10.0	5.0	5.0	3.0	5.0
0.0	-10.0	5.0	5.0	5.0	3.0
0.0	-10.0	5.0	10.0	3.0	3.0
0.0	-10.0	10.0	5.0	3.0	3.0
0.0	-8.535533905932734	5.0	5.0	3.0	3.0
0.0	-5.0	0.0	0.0	3.0	3.0
0.0	-5.0	0.0	5.0	1.0	3.0
0.0	-5.0	0.0	5.0	3.0	1.0
0.0	-5.0	0.0	5.0	3.0	3.0
0.0	-5.0	0.0	5.0	3.0	5.0
0.0	-5.0	0.0	5.0	5.0	3.0
0.0	-5.0	0.0	10.0	3.0	3.0
0.0	-5.0	1.464466094067265	5.0	3.0	3.0
0.0	-5.0	5.0	0.0	1.0	3.0
0.0	-5.0	5.0	0.0	3.0	1.0
0.0	-5.0	5.0	0.0	3.0	3.0
0.0	-5.0	5.0	0.0	3.0	5.0
0.0	-5.0	5.0	0.0	5.0	3.0
0.0	-5.0	5.0	1.464466094067265	3.0	3.0
0.0	-5.0	5.0	5.0	1.0	1.0
0.0	-5.0	5.0	5.0	1.0	3.0
0.0	-5.0	5.0	5.0	1.0	5.0
0.0	-5.0	5.0	5.0	1.585786437626906	3.0
0.0	-5.0	5.0	5.0	3.0	1.0
0.0	-5.0	5.0	5.0	3.0	1.585786437626906
0.0	-5.0	5.0	5.0	3.0	3.0
0.0	-5.0	5.0	5.0	3.0	4.414213562373096
0.0	-5.0	5.0	5.0	3.0	5.0
0.0	-5.0	5.0	5.0	4.414213562373096	3.0
0.0	-5.0	5.0	5.0	5.0	1.0
0.0	-5.0	5.0	5.0	5.0	3.0
0.0	-5.0	5.0	5.0	5.0	5.0
0.0	-5.0	5.0	8.53553390593274	3.0	3.0
0.0	-5.0	5.0	10.0	1.0	3.0
0.0	-5.0	5.0	10.0	3.0	1.0
0.0	-5.0	5.0	10.0	3.0	3.0
0.0	-5.0	5.0	10.0	3.0	5.0
0.0	-5.0	5.0	10.0	5.0	3.0
0.0	-5.0	8.53553390593274	5.0	3.0	3.0
0.0	-5.0	10.0	0.0	3.0	3.0
0.0	-5.0	10.0	5.0	1.0	3.0
0.0	-5.0	10.0	5.0	3.0	1.0
0.0	-5.0	10.0	5.0	3.0	3.0
0.0	-5.0	10.0	5.0	3.0	5.0
0.0	-5.0	10.0	5.0	5.0	3.0
0.0	-5.0	10.0	10.0	3.0	3.0
0.0	-1.4644660940672605	5.0	5.0	3.0	3.0
0.0	0.0	0.0	5.0	3.0	3.0
0.0	0.0	5.0	0.0	3.0	3.0
0.0	0.0	5.0	5.0	1.0	3.0
0.0	0.0	5.0	5.0	3.0	1.0
0.0	0.0	5.0	5.0	3.0	3.0
0.0	0.0	5.0	5.0	3.0	5.0
0.0	0.0	5.0	5.0	5.0	3.0
0.0	0.0	5.0	10.0	3.0	3.0
0.0	0.0	10.0	5.0	3.0	3.0
0.3806023374435652	-5.0	5.0	5.0	3.0	3.0
1.464466094067265	-10.0	5.0	5.0	3.0	3.0
1.464466094067265	-5.0	0.0	5.0	3.0	3.0
1.464466094067265	-5.0	5.0	0.0	3.0	3.0
1.464466094067265	-5.0	5.0	5.0	1.0	3.0
1.464466094067265	-5.0	5.0	5.0	3.0	1.0
1.464466094067265	-5.0	5.0	5.0	3.0	3.0
1.464466094067265	-5.0	5.0	5.0	3.0	5.0
1.464466094067265	-5.0	5.0	5.0	5.0	3.0
1.464466094067265	-5.0	5.0	10.0	3.0	3.0
1.464466094067265	-5.0	10.0	5.0	3.0	3.0
1.464466094067265	0.0	5.0	5.0	3.0	3.0
3.0865828381745497	-5.0	5.0	5.0	3.0	3.0
5.0	-10.0	0.0	0.0	3.0	3.0
5.0	-10.0	0.0	5.0	1.0	3.0
5.0	-10.0	0.0	5.0	3.0	1.0
5.0	-10.0	0.0	5.0	3.0	3.0
5.0	-10.0	0.0	5.0	3.0	5.0
5.0	-10.0	0.0	5.0	5.0	3.0
5.0	-10.0	0.0	10.0	3.0	3.0
5.0	-10.0	1.464466094067265	5.0	3.0	3.0
5.0	-10.0	5.0	0.0	1.0	3.0
5.0	-10.0	5.0	0.0	3.0	1.0
5.0	-10.0	5.0	0.0	3.0	3.0
5.0	-10.0	5.0	0.0	3.0	5.0
5.0	-10.0	5.0	0.0	5.0	3.0
5.0	-10.0	5.0	1.464466094067265	3.0	3.0
5.0	-10.0	5.0	5.0	1.0	1.0
5.0	-10.0	5.0	5.0	1.0	3.0
5.0	-10.0	5.0	5.0	1.0	5.0
5.0	-10.0	5.0	5.0	1.585786437626906	3.0
5.0	-10.0	5.0	5.0	3.0	1.0
5.0	-10.0	5.0	5.0	3.0	1.585786437626906
5.0	-10.0	5.0	5.0	3.0	3.0
5.0	-10.0	5.0	5.0	3.0	4.414213562373096
5.0	-10.0	5.0	5.0	3.0	5.0
5.0	-10.0	5.0	5.0	4.414213562373096	3.0
5.0	-10.0	5.0	5.0	5.0	1.0
5.0	-10.0	5.0	5.0	5.0	3.0
5.0	-10.0	5.0	5.0	5.0	5.0
5.0	-10.0	5.0	8.53553390593274	3.0	3.0
5.0	-10.0	5.0	10.0	1.0	3.0
5.0	-10.0	5.0	10.0	3.0	1.0
5.0	-10.0	5.0	10.0	3.0	3.0
5.0	-10.0	5.0	10.0	3.0	5.0
5.0	-10.0	5.0	10.0	5.0	3.0
5.0	-10.0	8.53553390593274	5.0	3.0	3.0
5.0	-10.0	10.0	0.0	3.0	3.0
5.0	-10.0	10.0	5.0	1.0	3.0
5.0	-10.0	10.0	5.0	3.0	1.0
5.0	-10.0	10.0	5.0	3.0	3.0
5.0	-10.0	10.0	5.0	3.0	5.0
5.0	-10.0	10.0	5.0	5.0	3.0
5.0	-10.0	10.0	10.0	3.0	3.0
5.0	-9.619397662556434	5.0	5.0	3.0	3.0
5.0	-8.535533905932734	0.0	5.0	3.0	3.0
5.0	-8.535533905932734	5.0	0.0	3.0	3.0
5.0	-8.535533905932734	5.0	5.0	1.0	3.0
5.0	-8.535533905932734	5.0	5.0	3.0	1.0
5.0	-8.535533905932734	5.0	5.0	3.0	3.0
5.0	-8.535533905932734	5.0	5.0	3.0	5.0
5.0	-8.535533905932734	5.0	5.0	5.0	3.0
5.0	-8.535533905932734	5.0	10.0	3.0	3.0
5.0	-8.535533905932734	10.0	5.0	3.0	3.0
5.0	-6.91341716182545	5.0	5.0	3.0	3.0
5.0	-5.0	0.0	0.0	1.0	3.0
5.0	-5.0	0.0	0.0	3.0	1.0
5.0	-5.0	0.0	0.0	3.0	3.0
5.0	-5.0	0.0	0.0	3.0	5.0
5.0	-5.0	0.0	0.0	5.0	3.0
5.0	-5.0	0.0	1.464466094067265	3.0	3.0
5.0	-5.0	0.0	5.0	1.0	1.0
5.0	-5.0	0.0	5.0	1.0	3.0
5.0	-5.0	0.0	5.0	1.0	5.0
5.0	-5.0	0.0	5.0	1.585786437626906	3.0
5.0	-5.0	0.0	5.0	3.0	1.0
5.0	-5.0	0.0	5.0	3.0	1.585786437626906
5.0	-5.0	0.0	5.0	3.0	3.0
5.0	-5.0	0.0	5.0	3.0	4.414213562373096
5.0	-5.0	0.0	5.0	3.0	5.0
5.0	-5.0	0.0	5.0	4.414213562373096	3.0
5.0	-5.0	0.0	5.0	5.0	1.0
5.0	-5.0	0.0	5.0	5.0	3.0
5.0	-5.0	0.0	5.0	5.0	5.0
5.0	-5.0	0.0	8.53553390593274	3.0	3.0
5.0	-5.0	0.0	10.0	1.0	3.0
5.0	-5.0	0.0	10.0	3.0	1.0
5.0	-5.0	0.0	10.0	3.0	3.0
5.0	-5.0	0.0	10.0	3.0	5.0
5.0	-5.0	0.0	10.0	5.0	3.0
5.0	-5.0	0.3806023374435652	5.0	3.0	3.0
5.0	-5.0	1.464466094067265	0.0	3.0	3.0
5.0	-5.0	1.464466094067265	5.0	1.0	3.0
5.0	-5.0	1.464466094067265	5.0	3.0	1.0
5.0	-5.0	1.464466094067265	5.0	3.0	3.0
5.0	-5.0	1.464466094067265	5.0	3.0	5.0
5.0	-5.0	1.464466094067265	5.0	5.0	3.0
5.0	-5.0	1.464466094067265	10.0	3.0	3.0
5.0	-5.0	3.0865828381745497	5.0	3.0	3.0
5.0	-5.0	5.0	0.0	1.0	1.0
5.0	-5.0	5.0	0.0	1.0	3.0
5.0	-5.0	5.0	0.0	1.0	5.0
5.0	-5.0	5.0	0.0	1.585786437626906	3.0
5.0	-5.0	5.0	0.0	3.0	1.0
5.0	-5.0	5.0	0.0	3.0	1.585786437626906
5.0	-5.0	5.0	0.0	3.0	3.0
5.0	-5.0	5.0	0.0	3.0	4.414213562373096
5.0	-5.0	5.0	0.0	3.0	5.0
5.0	-5.0	5.0	0.0	4.414213562373096	3.0
5.0	-5.0	5.0	0.0	5.0	1.0
5.0	-5.0	5.0	0.0	5.0	3.0
5.0	-5.0	5.0	0.0	5.0	5.0
5.0	-5.0	5.0	0.3806023374435652	3.0	3.0
5.0	-5.0	5.0	1.464466094067265	1.0	3.0
5.0	-5.0	5.0	1.464466094067265	3.0	1.0
5.0	-5.0	5.0	1.464466094067265	3.0	3.0
5.0	-5.0	5.0	1.464466094067265	3.0	5.0
5.0	-5.0	5.0	1.464466094067265	5.0	3.0
5.0	-5.0	5.0	3.0865828381745497	3.0	3.0
5.0	-5.0	5.0	5.0	1.0	1.0
5.0	-5.0	5.0	5.0	1.0	1.585786437626906
5.0	-5.0	5.0	5.0	1.0	3.0
5.0	-5.0	5.0	5.0	1.0	4.414213562373096
5.0	-5.0	5.0	5.0	1.0	5.0
5.0	-5.0	5.0	5.0	1.152240934977426	3.0
5.0	-5.0	5.0	5.0	1.585786437626906	1.0
5.0	-5.0	5.0	5.0	1.585786437626906	3.0
5.0	-5.0	5.0	5.0	1.585786437626906	5.0
5.0	-5.0	5.0	5.0	2.23463313526982	3.0
5.0	-5.0	5.0	5.0	3.0	1.0
5.0	-5.0	5.0	5.0	3.0	1.152240934977426
5.0	-5.0	5.0	5.0	3.0	1.585786437626906
5.0	-5.0	5.0	5.0	3.0	2.23463313526982
5.0	-5.0	5.0	5.0	3.0	3.0
5.0	-5.0	5.0	5.0	3.0	3.76536686473018
